id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2022-08-26 03:00:00;6527.09400000
NE;NORDESTE;2022-08-26 03:00:00;10410.28999999
S;SUL;2022-08-26 03:00:00;9127.06597985
SE;SUDESTE;2022-08-26 03:00:00;32578.27100000
N;NORTE;2022-08-26 04:00:00;6414.42700000
NE;NORDESTE;2022-08-26 04:00:00;10417.04699999
S;SUL;2022-08-26 04:00:00;9258.23402087
SE;SUDESTE;2022-08-26 04:00:00;32797.79700000
N;NORTE;2022-08-26 05:00:00;6331.33400000
NE;NORDESTE;2022-08-26 05:00:00;10151.68399999
S;SUL;2022-08-26 05:00:00;9909.33497753
SE;SUDESTE;2022-08-26 05:00:00;34392.49699999
N;NORTE;2022-08-26 06:00:00;6007.80600000
NE;NORDESTE;2022-08-26 06:00:00;9923.19799999
S;SUL;2022-08-26 06:00:00;11173.70302691
SE;SUDESTE;2022-08-26 06:00:00;36541.12599999
N;NORTE;2022-08-26 07:00:00;5900.91599999
NE;NORDESTE;2022-08-26 07:00:00;10259.79300000
S;SUL;2022-08-26 07:00:00;12093.51398089
SE;SUDESTE;2022-08-26 07:00:00;37979.07799999
N;NORTE;2022-08-26 08:00:00;6211.68200000
NE;NORDESTE;2022-08-26 08:00:00;10581.96600000
S;SUL;2022-08-26 08:00:00;12488.28504998
SE;SUDESTE;2022-08-26 08:00:00;39085.98399999
N;NORTE;2022-08-26 09:00:00;6344.81699999
NE;NORDESTE;2022-08-26 09:00:00;10566.79999999
S;SUL;2022-08-26 09:00:00;12098.30702215
SE;SUDESTE;2022-08-26 09:00:00;39160.34599999
N;NORTE;2022-08-26 10:00:00;6381.34500000
NE;NORDESTE;2022-08-26 10:00:00;10576.17800000
S;SUL;2022-08-26 10:00:00;12036.47397167
SE;SUDESTE;2022-08-26 10:00:00;39575.89299999
N;NORTE;2022-08-26 11:00:00;6326.20600000
NE;NORDESTE;2022-08-26 11:00:00;10555.96399999
S;SUL;2022-08-26 11:00:00;11808.19201190
SE;SUDESTE;2022-08-26 11:00:00;40053.67400000
N;NORTE;2022-08-26 12:00:00;6316.12600000
NE;NORDESTE;2022-08-26 12:00:00;10418.63300000
S;SUL;2022-08-26 12:00:00;10686.39800396
SE;SUDESTE;2022-08-26 12:00:00;39675.58000000
N;NORTE;2022-08-26 13:00:00;6708.97999999
NE;NORDESTE;2022-08-26 13:00:00;10766.34699999
S;SUL;2022-08-26 13:00:00;11337.86801623
SE;SUDESTE;2022-08-26 13:00:00;40817.86700000
N;NORTE;2022-08-26 14:00:00;7000.90600000
NE;NORDESTE;2022-08-26 14:00:00;11357.38799999
S;SUL;2022-08-26 14:00:00;12022.94701354
SE;SUDESTE;2022-08-26 14:00:00;42201.11099999
N;NORTE;2022-08-26 15:00:00;7060.17000000
NE;NORDESTE;2022-08-26 15:00:00;11675.91399999
S;SUL;2022-08-26 15:00:00;12750.71601062
SE;SUDESTE;2022-08-26 15:00:00;43123.79200000
N;NORTE;2022-08-26 16:00:00;7075.03300000
NE;NORDESTE;2022-08-26 16:00:00;11786.22799999
S;SUL;2022-08-26 16:00:00;13252.16101098
SE;SUDESTE;2022-08-26 16:00:00;43701.85000000
N;NORTE;2022-08-26 17:00:00;6728.95299999
NE;NORDESTE;2022-08-26 17:00:00;11724.74100000
S;SUL;2022-08-26 17:00:00;13635.44600402
SE;SUDESTE;2022-08-26 17:00:00;44043.52800000
N;NORTE;2022-08-26 18:00:00;6662.65399999
NE;NORDESTE;2022-08-26 18:00:00;12195.98799999
S;SUL;2022-08-26 18:00:00;14586.62900793
SE;SUDESTE;2022-08-26 18:00:00;47001.31600000
N;NORTE;2022-08-26 19:00:00;6847.54199999
NE;NORDESTE;2022-08-26 19:00:00;12041.41200000
S;SUL;2022-08-26 19:00:00;14740.50405554
SE;SUDESTE;2022-08-26 19:00:00;46726.21400000
N;NORTE;2022-08-26 20:00:00;6883.75199999
NE;NORDESTE;2022-08-26 20:00:00;11806.32900000
S;SUL;2022-08-26 20:00:00;13814.80403094
SE;SUDESTE;2022-08-26 20:00:00;45509.00099999
N;NORTE;2022-08-26 21:00:00;7017.95400000
NE;NORDESTE;2022-08-26 21:00:00;12210.60600000
S;SUL;2022-08-26 21:00:00;13288.96998870
SE;SUDESTE;2022-08-26 21:00:00;44541.38400000
N;NORTE;2022-08-26 22:00:00;7126.29200000
NE;NORDESTE;2022-08-26 22:00:00;12027.16400000
S;SUL;2022-08-26 22:00:00;12458.07900164
SE;SUDESTE;2022-08-26 22:00:00;42366.07299999
N;NORTE;2022-08-26 23:00:00;7106.39000000
NE;NORDESTE;2022-08-26 23:00:00;11570.78399999
S;SUL;2022-08-26 23:00:00;11518.17202142
SE;SUDESTE;2022-08-26 23:00:00;39954.62799999
N;NORTE;2022-08-27 00:00:00;7038.42500000
NE;NORDESTE;2022-08-27 00:00:00;11089.62899999
S;SUL;2022-08-27 00:00:00;10492.51099273
SE;SUDESTE;2022-08-27 00:00:00;37133.43900000
N;NORTE;2022-08-27 01:00:00;6923.67600000
NE;NORDESTE;2022-08-27 01:00:00;10786.86199999
S;SUL;2022-08-27 01:00:00;9712.76401098
SE;SUDESTE;2022-08-27 01:00:00;35041.26399999
N;NORTE;2022-08-27 02:00:00;6792.33200000
NE;NORDESTE;2022-08-27 02:00:00;10599.21699999
S;SUL;2022-08-27 02:00:00;9203.14098968
SE;SUDESTE;2022-08-27 02:00:00;33663.44000000
N;NORTE;2022-08-27 03:00:00;6631.47800000
NE;NORDESTE;2022-08-27 03:00:00;10461.20400000
S;SUL;2022-08-27 03:00:00;9036.14001110
SE;SUDESTE;2022-08-27 03:00:00;32940.36600000
N;NORTE;2022-08-27 04:00:00;6495.80600000
NE;NORDESTE;2022-08-27 04:00:00;10300.03199999
S;SUL;2022-08-27 04:00:00;8974.47901068
SE;SUDESTE;2022-08-27 04:00:00;32755.57299999
N;NORTE;2022-08-27 05:00:00;6419.25599999
NE;NORDESTE;2022-08-27 05:00:00;9953.61899999
S;SUL;2022-08-27 05:00:00;9222.65699023
SE;SUDESTE;2022-08-27 05:00:00;33226.85500000
N;NORTE;2022-08-27 06:00:00;6072.67500000
NE;NORDESTE;2022-08-27 06:00:00;9439.30999999
S;SUL;2022-08-27 06:00:00;9518.85099194
SE;SUDESTE;2022-08-27 06:00:00;33247.29999999
N;NORTE;2022-08-27 07:00:00;5856.45800000
NE;NORDESTE;2022-08-27 07:00:00;9399.48400000
S;SUL;2022-08-27 07:00:00;9838.78400604
SE;SUDESTE;2022-08-27 07:00:00;34053.34299999
N;NORTE;2022-08-27 08:00:00;5895.20900000
NE;NORDESTE;2022-08-27 08:00:00;9509.55799999
S;SUL;2022-08-27 08:00:00;9962.24998974
SE;SUDESTE;2022-08-27 08:00:00;34934.54700000
N;NORTE;2022-08-27 09:00:00;5915.82100000
NE;NORDESTE;2022-08-27 09:00:00;9533.23899999
S;SUL;2022-08-27 09:00:00;9751.60102954
SE;SUDESTE;2022-08-27 09:00:00;35437.10200000
N;NORTE;2022-08-27 10:00:00;5914.09600000
NE;NORDESTE;2022-08-27 10:00:00;9444.74099999
S;SUL;2022-08-27 10:00:00;9564.35397497
SE;SUDESTE;2022-08-27 10:00:00;35675.33100000
N;NORTE;2022-08-27 11:00:00;5885.63000000
NE;NORDESTE;2022-08-27 11:00:00;9447.19999999
S;SUL;2022-08-27 11:00:00;9404.62499822
SE;SUDESTE;2022-08-27 11:00:00;35949.67400000
N;NORTE;2022-08-27 12:00:00;5881.20100000
NE;NORDESTE;2022-08-27 12:00:00;9360.04699999
S;SUL;2022-08-27 12:00:00;8954.60399133
SE;SUDESTE;2022-08-27 12:00:00;36102.01500000
N;NORTE;2022-08-27 13:00:00;6049.55499999
NE;NORDESTE;2022-08-27 13:00:00;9358.84399999
S;SUL;2022-08-27 13:00:00;8924.13101287
SE;SUDESTE;2022-08-27 13:00:00;36255.82299999
N;NORTE;2022-08-27 14:00:00;6273.85800000
NE;NORDESTE;2022-08-27 14:00:00;9752.45900000
S;SUL;2022-08-27 14:00:00;9047.69400103
SE;SUDESTE;2022-08-27 14:00:00;36961.39199999
N;NORTE;2022-08-27 15:00:00;6312.47900000
NE;NORDESTE;2022-08-27 15:00:00;10168.17700000
S;SUL;2022-08-27 15:00:00;9632.48802764
SE;SUDESTE;2022-08-27 15:00:00;37992.31900000
N;NORTE;2022-08-27 16:00:00;6341.30800000
NE;NORDESTE;2022-08-27 16:00:00;10536.86999999
S;SUL;2022-08-27 16:00:00;10531.76199981
SE;SUDESTE;2022-08-27 16:00:00;39404.06900000
N;NORTE;2022-08-27 17:00:00;6313.63500000
NE;NORDESTE;2022-08-27 17:00:00;11221.44600000
S;SUL;2022-08-27 17:00:00;11735.72400549
SE;SUDESTE;2022-08-27 17:00:00;41501.82599999
N;NORTE;2022-08-27 18:00:00;6563.63900000
NE;NORDESTE;2022-08-27 18:00:00;12306.57300000
S;SUL;2022-08-27 18:00:00;13437.36399981
SE;SUDESTE;2022-08-27 18:00:00;46035.69200000
N;NORTE;2022-08-27 19:00:00;6782.75400000
NE;NORDESTE;2022-08-27 19:00:00;12135.25199999
S;SUL;2022-08-27 19:00:00;13398.49499499
SE;SUDESTE;2022-08-27 19:00:00;45593.81600000
N;NORTE;2022-08-27 20:00:00;6766.06800000
NE;NORDESTE;2022-08-27 20:00:00;11780.96000000
S;SUL;2022-08-27 20:00:00;12392.17500964
SE;SUDESTE;2022-08-27 20:00:00;43731.47100000
N;NORTE;2022-08-27 21:00:00;6864.42599999
NE;NORDESTE;2022-08-27 21:00:00;11648.43200000
S;SUL;2022-08-27 21:00:00;11564.53900531
SE;SUDESTE;2022-08-27 21:00:00;42015.19400000
N;NORTE;2022-08-27 22:00:00;7001.89800000
NE;NORDESTE;2022-08-27 22:00:00;11449.28300000
S;SUL;2022-08-27 22:00:00;10598.94600524
SE;SUDESTE;2022-08-27 22:00:00;39594.26200000
N;NORTE;2022-08-27 23:00:00;7030.80700000
NE;NORDESTE;2022-08-27 23:00:00;11080.18299999
S;SUL;2022-08-27 23:00:00;9850.52099237
SE;SUDESTE;2022-08-27 23:00:00;37621.55000000
N;NORTE;2022-08-28 00:00:00;6985.86899999
NE;NORDESTE;2022-08-28 00:00:00;10487.72600000
S;SUL;2022-08-28 00:00:00;8991.36000000
SE;SUDESTE;2022-08-28 00:00:00;35266.44599999
N;NORTE;2022-08-28 01:00:00;6846.00300000
NE;NORDESTE;2022-08-28 01:00:00;10217.92000000
S;SUL;2022-08-28 01:00:00;8443.73199999
SE;SUDESTE;2022-08-28 01:00:00;33399.54799999
N;NORTE;2022-08-28 02:00:00;6696.01900000
NE;NORDESTE;2022-08-28 02:00:00;10001.41899999
S;SUL;2022-08-28 02:00:00;8007.20199999
SE;SUDESTE;2022-08-28 02:00:00;32243.56900000
N;NORTE;2022-08-28 03:00:00;6586.95400000
NE;NORDESTE;2022-08-28 03:00:00;9892.16800000
S;SUL;2022-08-28 03:00:00;7787.29100000
SE;SUDESTE;2022-08-28 03:00:00;31446.73700000
N;NORTE;2022-08-28 04:00:00;6462.81300000
NE;NORDESTE;2022-08-28 04:00:00;9788.29799999
S;SUL;2022-08-28 04:00:00;7631.01900000
SE;SUDESTE;2022-08-28 04:00:00;31060.99700000
N;NORTE;2022-08-28 05:00:00;6358.10300000
NE;NORDESTE;2022-08-28 05:00:00;9423.94500000
S;SUL;2022-08-28 05:00:00;7624.82600000
SE;SUDESTE;2022-08-28 05:00:00;30934.28900000
N;NORTE;2022-08-28 06:00:00;6034.11299999
NE;NORDESTE;2022-08-28 06:00:00;8836.22400000
S;SUL;2022-08-28 06:00:00;7619.91400000
SE;SUDESTE;2022-08-28 06:00:00;30041.79200000
N;NORTE;2022-08-28 07:00:00;5731.73400000
NE;NORDESTE;2022-08-28 07:00:00;8563.68900000
S;SUL;2022-08-28 07:00:00;7688.80400000
SE;SUDESTE;2022-08-28 07:00:00;29930.32500000
N;NORTE;2022-08-28 08:00:00;5549.77500000
NE;NORDESTE;2022-08-28 08:00:00;8472.05499999
S;SUL;2022-08-28 08:00:00;7935.37900000
SE;SUDESTE;2022-08-28 08:00:00;30276.39700000
N;NORTE;2022-08-28 09:00:00;5377.14500000
NE;NORDESTE;2022-08-28 09:00:00;8273.76200000
S;SUL;2022-08-28 09:00:00;8131.27400000
SE;SUDESTE;2022-08-28 09:00:00;30496.31200000
N;NORTE;2022-08-28 10:00:00;5290.45899999
NE;NORDESTE;2022-08-28 10:00:00;8254.60199999
S;SUL;2022-08-28 10:00:00;8480.58599999
SE;SUDESTE;2022-08-28 10:00:00;30949.32899999
N;NORTE;2022-08-28 11:00:00;5298.65899999
NE;NORDESTE;2022-08-28 11:00:00;8446.94199999
S;SUL;2022-08-28 11:00:00;8633.39500000
SE;SUDESTE;2022-08-28 11:00:00;31550.99599999
N;NORTE;2022-08-28 12:00:00;5403.34299999
NE;NORDESTE;2022-08-28 12:00:00;8570.58199999
S;SUL;2022-08-28 12:00:00;8301.60700000
SE;SUDESTE;2022-08-28 12:00:00;31851.08500000
N;NORTE;2022-08-28 13:00:00;5562.89600000
NE;NORDESTE;2022-08-28 13:00:00;8731.84499999
S;SUL;2022-08-28 13:00:00;8014.10000000
SE;SUDESTE;2022-08-28 13:00:00;31826.94299999
N;NORTE;2022-08-28 14:00:00;5718.43700000
NE;NORDESTE;2022-08-28 14:00:00;8999.76999999
S;SUL;2022-08-28 14:00:00;8132.42500000
SE;SUDESTE;2022-08-28 14:00:00;32370.71000000
N;NORTE;2022-08-28 15:00:00;5820.68700000
NE;NORDESTE;2022-08-28 15:00:00;9415.81799999
S;SUL;2022-08-28 15:00:00;8583.01600000
SE;SUDESTE;2022-08-28 15:00:00;33779.60899999
N;NORTE;2022-08-28 16:00:00;5817.86000000
NE;NORDESTE;2022-08-28 16:00:00;9956.97600000
S;SUL;2022-08-28 16:00:00;9480.38100000
SE;SUDESTE;2022-08-28 16:00:00;36019.14399999
N;NORTE;2022-08-28 17:00:00;5839.45000000
NE;NORDESTE;2022-08-28 17:00:00;10850.62700000
S;SUL;2022-08-28 17:00:00;10752.75800000
SE;SUDESTE;2022-08-28 17:00:00;38892.67399999
N;NORTE;2022-08-28 18:00:00;6149.71500000
NE;NORDESTE;2022-08-28 18:00:00;11938.57400000
S;SUL;2022-08-28 18:00:00;12306.26099999
SE;SUDESTE;2022-08-28 18:00:00;42919.92700000
N;NORTE;2022-08-28 19:00:00;6461.45100000
NE;NORDESTE;2022-08-28 19:00:00;11784.94800000
S;SUL;2022-08-28 19:00:00;12374.68600000
SE;SUDESTE;2022-08-28 19:00:00;42511.77199999
N;NORTE;2022-08-28 20:00:00;6498.29599999
NE;NORDESTE;2022-08-28 20:00:00;11638.87000000
S;SUL;2022-08-28 20:00:00;11907.65899999
SE;SUDESTE;2022-08-28 20:00:00;41749.43000000
N;NORTE;2022-08-28 21:00:00;6579.63500000
NE;NORDESTE;2022-08-28 21:00:00;11634.55300000
S;SUL;2022-08-28 21:00:00;11218.65399999
SE;SUDESTE;2022-08-28 21:00:00;40274.31500000
N;NORTE;2022-08-28 22:00:00;6709.31200000
NE;NORDESTE;2022-08-28 22:00:00;11370.79500000
S;SUL;2022-08-28 22:00:00;10491.17099999
SE;SUDESTE;2022-08-28 22:00:00;38521.03600000
N;NORTE;2022-08-28 23:00:00;6928.91600000
NE;NORDESTE;2022-08-28 23:00:00;10968.01500000
S;SUL;2022-08-28 23:00:00;9722.84499999
SE;SUDESTE;2022-08-28 23:00:00;36413.05099999
N;NORTE;2022-08-29 00:00:00;6872.74600000
NE;NORDESTE;2022-08-29 00:00:00;10576.29600000
S;SUL;2022-08-29 00:00:00;8769.94100000
SE;SUDESTE;2022-08-29 00:00:00;34839.92099999
N;NORTE;2022-08-29 01:00:00;6679.93200000
NE;NORDESTE;2022-08-29 01:00:00;10301.59000000
S;SUL;2022-08-29 01:00:00;8460.84300000
SE;SUDESTE;2022-08-29 01:00:00;32684.91299999
N;NORTE;2022-08-29 02:00:00;6517.90300000
NE;NORDESTE;2022-08-29 02:00:00;10056.15299999
S;SUL;2022-08-29 02:00:00;8257.28800000
SE;SUDESTE;2022-08-29 02:00:00;31690.83999999
N;NORTE;2022-08-29 03:00:00;6395.43699999
NE;NORDESTE;2022-08-29 03:00:00;10048.63600000
S;SUL;2022-08-29 03:00:00;8265.46499999
SE;SUDESTE;2022-08-29 03:00:00;31182.03100000
N;NORTE;2022-08-29 04:00:00;6298.72999999
NE;NORDESTE;2022-08-29 04:00:00;10043.86299999
S;SUL;2022-08-29 04:00:00;8427.51600000
SE;SUDESTE;2022-08-29 04:00:00;31428.41399999
N;NORTE;2022-08-29 05:00:00;6192.72900000
NE;NORDESTE;2022-08-29 05:00:00;9913.06499999
S;SUL;2022-08-29 05:00:00;9539.08200000
SE;SUDESTE;2022-08-29 05:00:00;32524.07400000
N;NORTE;2022-08-29 06:00:00;5869.63700000
NE;NORDESTE;2022-08-29 06:00:00;9765.01999999
S;SUL;2022-08-29 06:00:00;10673.83300000
SE;SUDESTE;2022-08-29 06:00:00;35053.00399999
N;NORTE;2022-08-29 07:00:00;5781.34100000
NE;NORDESTE;2022-08-29 07:00:00;10057.74099999
S;SUL;2022-08-29 07:00:00;11491.35799999
SE;SUDESTE;2022-08-29 07:00:00;36500.43699999
N;NORTE;2022-08-29 08:00:00;6059.66400000
NE;NORDESTE;2022-08-29 08:00:00;10400.75400000
S;SUL;2022-08-29 08:00:00;12059.75700000
SE;SUDESTE;2022-08-29 08:00:00;37820.09800000
N;NORTE;2022-08-29 09:00:00;6243.82400000
NE;NORDESTE;2022-08-29 09:00:00;10463.19800000
S;SUL;2022-08-29 09:00:00;11925.13300000
SE;SUDESTE;2022-08-29 09:00:00;37939.10899999
N;NORTE;2022-08-29 10:00:00;6324.52999999
NE;NORDESTE;2022-08-29 10:00:00;10547.50200000
S;SUL;2022-08-29 10:00:00;11983.68300000
SE;SUDESTE;2022-08-29 10:00:00;38221.71600000
N;NORTE;2022-08-29 11:00:00;6306.79300000
NE;NORDESTE;2022-08-29 11:00:00;10593.36299999
S;SUL;2022-08-29 11:00:00;11908.56299999
SE;SUDESTE;2022-08-29 11:00:00;38259.40799999
N;NORTE;2022-08-29 12:00:00;6303.76800000
NE;NORDESTE;2022-08-29 12:00:00;10423.14399999
S;SUL;2022-08-29 12:00:00;10597.73499999
SE;SUDESTE;2022-08-29 12:00:00;37567.01100000
N;NORTE;2022-08-29 13:00:00;6714.07500000
NE;NORDESTE;2022-08-29 13:00:00;10813.64299999
S;SUL;2022-08-29 13:00:00;11209.37300000
SE;SUDESTE;2022-08-29 13:00:00;38071.25400000
N;NORTE;2022-08-29 14:00:00;7189.74300000
NE;NORDESTE;2022-08-29 14:00:00;11268.91200000
S;SUL;2022-08-29 14:00:00;11852.85299999
SE;SUDESTE;2022-08-29 14:00:00;39128.91399999
N;NORTE;2022-08-29 15:00:00;7345.88100000
NE;NORDESTE;2022-08-29 15:00:00;11760.84299999
S;SUL;2022-08-29 15:00:00;12484.68799999
SE;SUDESTE;2022-08-29 15:00:00;40160.36700000
N;NORTE;2022-08-29 16:00:00;7356.95500000
NE;NORDESTE;2022-08-29 16:00:00;11915.67800000
S;SUL;2022-08-29 16:00:00;13446.06700000
SE;SUDESTE;2022-08-29 16:00:00;41569.51799999
N;NORTE;2022-08-29 17:00:00;7102.35400000
NE;NORDESTE;2022-08-29 17:00:00;11641.17199999
S;SUL;2022-08-29 17:00:00;13711.39100000
SE;SUDESTE;2022-08-29 17:00:00;42292.94099999
N;NORTE;2022-08-29 18:00:00;6831.67900000
NE;NORDESTE;2022-08-29 18:00:00;12240.65399999
S;SUL;2022-08-29 18:00:00;15080.77600000
SE;SUDESTE;2022-08-29 18:00:00;45114.37399999
N;NORTE;2022-08-29 19:00:00;7048.36999999
NE;NORDESTE;2022-08-29 19:00:00;12089.14399999
S;SUL;2022-08-29 19:00:00;15365.97799999
SE;SUDESTE;2022-08-29 19:00:00;45395.78899999
N;NORTE;2022-08-29 20:00:00;7165.11300000
NE;NORDESTE;2022-08-29 20:00:00;12014.90700000
S;SUL;2022-08-29 20:00:00;14749.15500000
SE;SUDESTE;2022-08-29 20:00:00;44085.26599999
N;NORTE;2022-08-29 21:00:00;7336.81900000
NE;NORDESTE;2022-08-29 21:00:00;12498.43100000
S;SUL;2022-08-29 21:00:00;14122.18600000
SE;SUDESTE;2022-08-29 21:00:00;42446.01499999
N;NORTE;2022-08-29 22:00:00;7461.00300000
NE;NORDESTE;2022-08-29 22:00:00;12284.86600000
S;SUL;2022-08-29 22:00:00;12845.60299999
SE;SUDESTE;2022-08-29 22:00:00;39831.42799999
N;NORTE;2022-08-29 23:00:00;7404.41700000
NE;NORDESTE;2022-08-29 23:00:00;11721.91600000
S;SUL;2022-08-29 23:00:00;11637.54699999
SE;SUDESTE;2022-08-29 23:00:00;36764.65300000
N;NORTE;2022-08-30 00:00:00;7275.93500000
NE;NORDESTE;2022-08-30 00:00:00;11195.51100000
S;SUL;2022-08-30 00:00:00;10679.74299999
SE;SUDESTE;2022-08-30 00:00:00;33679.05199999
N;NORTE;2022-08-30 01:00:00;7080.10000000
NE;NORDESTE;2022-08-30 01:00:00;10863.39799999
S;SUL;2022-08-30 01:00:00;9971.97200000
SE;SUDESTE;2022-08-30 01:00:00;31976.31899999
N;NORTE;2022-08-30 02:00:00;6900.18000000
NE;NORDESTE;2022-08-30 02:00:00;10623.27800000
S;SUL;2022-08-30 02:00:00;9510.00700000
SE;SUDESTE;2022-08-30 02:00:00;31055.91500000
N;NORTE;2022-08-30 03:00:00;6753.50699999
NE;NORDESTE;2022-08-30 03:00:00;10481.11000000
S;SUL;2022-08-30 03:00:00;9250.95600000
SE;SUDESTE;2022-08-30 03:00:00;30839.69900000
N;NORTE;2022-08-30 04:00:00;6608.48400000
NE;NORDESTE;2022-08-30 04:00:00;10476.58200000
S;SUL;2022-08-30 04:00:00;9470.80600000
SE;SUDESTE;2022-08-30 04:00:00;31167.70900000
N;NORTE;2022-08-30 05:00:00;6494.74500000
NE;NORDESTE;2022-08-30 05:00:00;10294.54600000
S;SUL;2022-08-30 05:00:00;10149.46599999
SE;SUDESTE;2022-08-30 05:00:00;32708.92199999
N;NORTE;2022-08-30 06:00:00;6114.06300000
NE;NORDESTE;2022-08-30 06:00:00;10085.18399999
S;SUL;2022-08-30 06:00:00;11063.40600000
SE;SUDESTE;2022-08-30 06:00:00;34986.04400000
N;NORTE;2022-08-30 07:00:00;5999.10400000
NE;NORDESTE;2022-08-30 07:00:00;10254.56999999
S;SUL;2022-08-30 07:00:00;11735.36899999
SE;SUDESTE;2022-08-30 07:00:00;36705.06000000
N;NORTE;2022-08-30 08:00:00;6289.10200000
NE;NORDESTE;2022-08-30 08:00:00;10590.47799999
S;SUL;2022-08-30 08:00:00;12398.83600000
SE;SUDESTE;2022-08-30 08:00:00;37145.32799999
N;NORTE;2022-08-30 09:00:00;6435.02899999
NE;NORDESTE;2022-08-30 09:00:00;10725.19199999
S;SUL;2022-08-30 09:00:00;12086.28800000
SE;SUDESTE;2022-08-30 09:00:00;37011.10899999
N;NORTE;2022-08-30 10:00:00;6512.72900000
NE;NORDESTE;2022-08-30 10:00:00;10763.16499999
S;SUL;2022-08-30 10:00:00;11962.10500000
SE;SUDESTE;2022-08-30 10:00:00;37512.65799999
N;NORTE;2022-08-30 11:00:00;6513.41600000
NE;NORDESTE;2022-08-30 11:00:00;10659.43799999
S;SUL;2022-08-30 11:00:00;11768.61900000
SE;SUDESTE;2022-08-30 11:00:00;37706.18599999
N;NORTE;2022-08-30 12:00:00;6510.97200000
NE;NORDESTE;2022-08-30 12:00:00;10397.89699999
S;SUL;2022-08-30 12:00:00;10670.76000000
SE;SUDESTE;2022-08-30 12:00:00;37109.35699999
N;NORTE;2022-08-30 13:00:00;6856.01800000
NE;NORDESTE;2022-08-30 13:00:00;10757.86100000
S;SUL;2022-08-30 13:00:00;11136.56000000
SE;SUDESTE;2022-08-30 13:00:00;37715.53800000
N;NORTE;2022-08-30 14:00:00;7211.57800000
NE;NORDESTE;2022-08-30 14:00:00;11406.21399999
S;SUL;2022-08-30 14:00:00;11704.98800000
SE;SUDESTE;2022-08-30 14:00:00;39207.98000000
N;NORTE;2022-08-30 15:00:00;7320.27000000
NE;NORDESTE;2022-08-30 15:00:00;11775.82400000
S;SUL;2022-08-30 15:00:00;12302.02300000
SE;SUDESTE;2022-08-30 15:00:00;40520.66899999
N;NORTE;2022-08-30 16:00:00;7263.95700000
NE;NORDESTE;2022-08-30 16:00:00;11973.02299999
S;SUL;2022-08-30 16:00:00;13191.29100000
SE;SUDESTE;2022-08-30 16:00:00;42053.78499999
N;NORTE;2022-08-30 17:00:00;6986.86600000
NE;NORDESTE;2022-08-30 17:00:00;11766.46300000
S;SUL;2022-08-30 17:00:00;13862.02999999
SE;SUDESTE;2022-08-30 17:00:00;42611.49599999
N;NORTE;2022-08-30 18:00:00;6901.80099999
NE;NORDESTE;2022-08-30 18:00:00;12200.52699999
S;SUL;2022-08-30 18:00:00;15127.78099999
SE;SUDESTE;2022-08-30 18:00:00;46046.01499999
N;NORTE;2022-08-30 19:00:00;7062.91600000
NE;NORDESTE;2022-08-30 19:00:00;11992.02099999
S;SUL;2022-08-30 19:00:00;15435.23900000
SE;SUDESTE;2022-08-30 19:00:00;46034.25500000
N;NORTE;2022-08-30 20:00:00;7189.06100000
NE;NORDESTE;2022-08-30 20:00:00;11800.47200000
S;SUL;2022-08-30 20:00:00;14621.55099999
SE;SUDESTE;2022-08-30 20:00:00;44892.62000000
N;NORTE;2022-08-30 21:00:00;7368.82500000
NE;NORDESTE;2022-08-30 21:00:00;12195.51499999
S;SUL;2022-08-30 21:00:00;13947.82400000
SE;SUDESTE;2022-08-30 21:00:00;43616.55099999
N;NORTE;2022-08-30 22:00:00;7484.88200000
NE;NORDESTE;2022-08-30 22:00:00;12129.06800000
S;SUL;2022-08-30 22:00:00;12716.98299999
SE;SUDESTE;2022-08-30 22:00:00;40554.60499999
N;NORTE;2022-08-30 23:00:00;7470.91300000
NE;NORDESTE;2022-08-30 23:00:00;11648.85299999
S;SUL;2022-08-30 23:00:00;11437.18200000
SE;SUDESTE;2022-08-30 23:00:00;37505.26899999
N;NORTE;2022-08-31 00:00:00;7375.98800000
NE;NORDESTE;2022-08-31 00:00:00;11172.55199999
S;SUL;2022-08-31 00:00:00;10292.90800000
SE;SUDESTE;2022-08-31 00:00:00;34543.82900000
N;NORTE;2022-08-31 01:00:00;7159.78400000
NE;NORDESTE;2022-08-31 01:00:00;10737.96200000
S;SUL;2022-08-31 01:00:00;9617.19099999
SE;SUDESTE;2022-08-31 01:00:00;32630.77999999
N;NORTE;2022-08-31 02:00:00;6986.47200000
NE;NORDESTE;2022-08-31 02:00:00;10495.68699999
S;SUL;2022-08-31 02:00:00;9211.54099999
SE;SUDESTE;2022-08-31 02:00:00;31515.65999999
N;NORTE;2022-08-31 03:00:00;6823.67899999
NE;NORDESTE;2022-08-31 03:00:00;10376.72799999
S;SUL;2022-08-31 03:00:00;9142.39100000
SE;SUDESTE;2022-08-31 03:00:00;31073.86100000
N;NORTE;2022-08-31 04:00:00;6715.58000000
NE;NORDESTE;2022-08-31 04:00:00;10327.27400000
S;SUL;2022-08-31 04:00:00;9276.87199999
SE;SUDESTE;2022-08-31 04:00:00;31365.43900000
N;NORTE;2022-08-31 05:00:00;6584.09600000
NE;NORDESTE;2022-08-31 05:00:00;10085.59299999
S;SUL;2022-08-31 05:00:00;9960.25499999
SE;SUDESTE;2022-08-31 05:00:00;33010.91500000
N;NORTE;2022-08-31 06:00:00;6209.49799999
NE;NORDESTE;2022-08-31 06:00:00;9925.50700000
